step,RL_Agent,Mom_0,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14
2964,8220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2965,8210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2966,8220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2967,8220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2968,8220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2969,8210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2970,8220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2971,8210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2972,8220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2973,8210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2974,8220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2975,8210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2976,8200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2977,8190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2978,8180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2979,8190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2980,8190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2981,8190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2982,8180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2983,8170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2984,8180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2985,8190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2986,8200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2987,8210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2988,8220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2989,8220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2990,8220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2991,8210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2992,8220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2993,8230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2994,8230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2995,8230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2996,8240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2997,8250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2998,8250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2999,8260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3000,8270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3001,8270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3002,8280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3003,8290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3004,8300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3005,8310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3006,8320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3007,8330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3008,8320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3009,8330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3010,8320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3011,8330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3012,8340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3013,8350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3014,8360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3015,8350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3016,8360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3017,8370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3018,8360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3019,8350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3020,8350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3021,8360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3022,8350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3023,8340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3024,8340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3025,8350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3026,8360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3027,8350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3028,8360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3029,8350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3030,8340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3031,8330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3032,8340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3033,8350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3034,8340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3035,8350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3036,8360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3037,8370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3038,8380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3039,8390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3040,8400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3041,8410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3042,8420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3043,8420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3044,8430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3045,8440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3046,8450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3047,8460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3048,8450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3049,8440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3050,8450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3051,8460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3052,8470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3053,8480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3054,8480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3055,8490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3056,8480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3057,8490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3058,8500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3059,8510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3060,8520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3061,8510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3062,8520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3063,8530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3064,8540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3065,8530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3066,8520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3067,8530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3068,8540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3069,8530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3070,8540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3071,8530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3072,8540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3073,8550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3074,8540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3075,8550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3076,8560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3077,8570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3078,8560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3079,8550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3080,8560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3081,8550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3082,8540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3083,8550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3084,8560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3085,8570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3086,8580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3087,8590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3088,8590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3089,8600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3090,8590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3091,8580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3092,8590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3093,8590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3094,8580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3095,8590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3096,8600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3097,8610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3098,8620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3099,8630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3100,8630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3101,8620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3102,8620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3103,8610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3104,8600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3105,8600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3106,8610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3107,8620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3108,8610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3109,8620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3110,8630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3111,8640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3112,8630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3113,8640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3114,8650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3115,8650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3116,8660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3117,8660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3118,8670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3119,8660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3120,8660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3121,8670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3122,8680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3123,8690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3124,8700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3125,8710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3126,8720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3127,8730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3128,8720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3129,8730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3130,8740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3131,8750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3132,8760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3133,8770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3134,8780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3135,8770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3136,8760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3137,8770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3138,8780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3139,8790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3140,8790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3141,8800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3142,8810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3143,8810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3144,8820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3145,8830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3146,8840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3147,8850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3148,8840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3149,8830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3150,8830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3151,8840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3152,8850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3153,8860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3154,8870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3155,8880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3156,8870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3157,8880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3158,8890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3159,8890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3160,8900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3161,8910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3162,8920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3163,8910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3164,8900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3165,8890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3166,8900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3167,8910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3168,8900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3169,8900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3170,8910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3171,8910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3172,8920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3173,8920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3174,8930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3175,8940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3176,8950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3177,8940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3178,8950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3179,8940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3180,8930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3181,8940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3182,8930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3183,8940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3184,8950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3185,8940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3186,8930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3187,8940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3188,8950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3189,8960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3190,8970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3191,8980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3192,8990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3193,8980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3194,8980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3195,8990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3196,9000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3197,8990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3198,8990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3199,8990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3200,8980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3201,8990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3202,8980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3203,8970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3204,8980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3205,8990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3206,8980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3207,8980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3208,8970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3209,8970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3210,8980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3211,8990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3212,8980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3213,8970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3214,8970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3215,8960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3216,8950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3217,8950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3218,8960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3219,8960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3220,8970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3221,8980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3222,8990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3223,9000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3224,9000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3225,9010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3226,9020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3227,9020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3228,9010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3229,9020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3230,9010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3231,9020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3232,9030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3233,9020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3234,9030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3235,9020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3236,9030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3237,9020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3238,9030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3239,9030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3240,9030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3241,9030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3242,9020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3243,9030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3244,9030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3245,9020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3246,9030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3247,9040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3248,9030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3249,9030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3250,9040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3251,9040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3252,9050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3253,9040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3254,9050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3255,9050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3256,9060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3257,9050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3258,9060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3259,9050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3260,9060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3261,9060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3262,9070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3263,9080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3264,9090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3265,9100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3266,9090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3267,9090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3268,9100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3269,9090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3270,9080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3271,9090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3272,9080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3273,9080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3274,9090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3275,9100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3276,9090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3277,9100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3278,9110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3279,9120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3280,9130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3281,9120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3282,9110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3283,9100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3284,9110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3285,9100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3286,9110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3287,9120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3288,9120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3289,9120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3290,9110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3291,9110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3292,9100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3293,9110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3294,9100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3295,9110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3296,9120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3297,9110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3298,9120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3299,9120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3300,9110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3301,9120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3302,9110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3303,9120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3304,9110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3305,9100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3306,9090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3307,9100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3308,9090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3309,9080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3310,9090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3311,9100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3312,9090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3313,9080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3314,9070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3315,9080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3316,9070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3317,9070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3318,9070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3319,9080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3320,9070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3321,9080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3322,9090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3323,9080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3324,9090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3325,9100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3326,9110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3327,9120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3328,9130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3329,9140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3330,9150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3331,9160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3332,9170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3333,9180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3334,9180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3335,9190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3336,9180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3337,9190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3338,9190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3339,9200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3340,9210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3341,9200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3342,9200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3343,9210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3344,9200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3345,9210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3346,9200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3347,9210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3348,9220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3349,9220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
